date,year,weekday,split,O79,C79,H79,L79,R79,n_w_bars,ATR_ref,class,prev_class,y,y_1000,y_1100,dual_same_bar,is_event,is_holiday,is_early_close,excl_reason,primary_ok,all_days_ok,range_expansion,chop
2024-11-25,2024,0,IS,22165.5,22204.25,22225.0,22141.0,84.0,120,69.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.5208333333333335,False
2024-11-26,2024,1,IS,22134.5,22137.5,22153.0,22117.75,35.25,120,69.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.9858156028368796,False
2024-11-27,2024,2,IS,22129.25,22149.5,22168.75,22114.5,54.25,120,69.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.511520737327189,False
2024-11-28,2024,3,IS,22060.25,22070.5,22076.0,22056.0,20.0,120,68.25,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2024-11-29,2024,4,IS,22084.75,22023.25,22086.0,22010.25,75.75,120,62.75,expansion↓,compression,low,low,low,False,False,False,True,,True,True,2.6534653465346536,False
2024-12-02,2024,0,IS,22165.5,22222.75,22234.75,22163.5,71.25,120,62.75,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,2.9789473684210526,False
2024-12-03,2024,1,IS,22406.25,22398.25,22424.0,22385.25,38.75,120,62.75,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,3.3161290322580643,False
2024-12-04,2024,2,IS,22617.0,22643.25,22646.25,22605.75,40.5,120,62.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.6790123456790123,False
2024-12-05,2024,3,IS,22716.0,22722.25,22735.75,22704.0,31.75,120,57.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.0078740157480315,False
2024-12-06,2024,4,IS,22659.75,22693.5,22727.75,22638.25,89.5,120,56.25,consolidation,consolidation,high,high,high,False,True,False,False,,False,True,1.7793296089385475,False
2024-12-09,2024,0,IS,22809.25,22821.25,22829.0,22806.0,23.0,120,61.875,compression,consolidation,low,low,low,False,False,False,False,,True,True,9.25,False
2024-12-10,2024,1,IS,22708.25,22696.25,22736.0,22693.75,42.25,120,61.875,consolidation,compression,high,high,high,False,False,False,False,,True,True,3.7337278106508878,False
2024-12-11,2024,2,IS,22642.25,22724.25,22734.0,22629.5,104.5,120,60.625,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,1.8851674641148326,False
2024-12-12,2024,3,IS,22924.25,22872.75,22932.75,22846.75,86.0,120,60.625,expansion↓,expansion↑,low,neither,low,False,False,False,False,,True,True,1.3372093023255813,False
2024-12-13,2024,4,IS,22986.5,23020.25,23041.75,22979.25,62.5,120,60.625,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,3.864,False
2024-12-16,2024,0,IS,23074.75,23119.25,23121.25,23067.75,53.5,120,58.375,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.121495327102804,False
2024-12-17,2024,1,IS,23297.75,23267.75,23310.5,23235.5,75.0,120,53.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.89,False
2024-12-18,2024,2,IS,23279.75,23207.75,23299.75,23205.25,94.5,120,53.875,expansion↓,consolidation,low,low,low,False,True,False,False,,False,True,1.4867724867724867,False
2024-12-19,2024,3,IS,22485.5,22539.0,22592.75,22479.0,113.75,120,58.375,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,2.0813186813186815,False
2024-12-20,2024,4,IS,22006.5,22141.0,22141.75,21918.5,223.25,120,58.375,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.799552071668533,False
2024-12-23,2024,0,IS,22505.25,22473.5,22584.5,22456.25,128.25,120,66.875,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,1.709551656920078,False
2024-12-24,2024,1,IS,22697.75,22738.25,22739.0,22690.75,48.25,120,66.875,consolidation,consolidation,high,high,high,False,False,False,True,,True,True,4.051813471502591,False
2024-12-26,2024,3,IS,22873.75,22862.0,22889.5,22819.5,70.0,120,66.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.432142857142857,False
2024-12-27,2024,4,IS,22845.75,22815.75,22867.25,22797.25,70.0,120,70.625,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,5.085714285714285,False
2024-12-30,2024,0,IS,22555.75,22291.0,22565.5,22270.5,295.0,120,70.625,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,0.7347457627118644,True
2024-12-31,2024,1,IS,22408.5,22379.5,22436.75,22348.0,88.75,120,70.625,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,2.2704225352112677,False
2025-01-02,2025,3,OOS,22372.5,22325.5,22402.5,22316.25,86.25,120,72.5,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,3.217391304347826,False
2025-01-03,2025,4,OOS,22161.5,22141.75,22185.5,22120.5,65.0,120,80.5,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,3.55,False
2025-01-06,2025,0,OOS,22636.5,22653.25,22672.5,22619.0,53.5,120,80.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.2383177570093458,False
2025-01-07,2025,1,OOS,22645.25,22680.5,22683.0,22630.75,52.25,120,80.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,7.779904306220096,False
2025-01-08,2025,2,OOS,22274.5,22284.75,22305.5,22133.5,172.0,120,72.5,consolidation,consolidation,high,neither,high,False,False,False,False,,True,True,1.0930232558139534,False
2025-01-09,2025,3,OOS,22213.5,22213.0,22246.0,22197.75,48.25,120,80.5,consolidation,consolidation,neither,neither,neither,False,False,False,False,,True,True,0.19170984455958548,
2025-01-10,2025,4,OOS,22231.0,22046.5,22235.5,21957.0,278.5,120,80.5,expansion↓,consolidation,low,low,low,False,True,False,False,,False,True,1.1579892280071813,False
2025-01-13,2025,0,OOS,21674.25,21722.25,21758.0,21637.5,120.5,120,80.5,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,1.479253112033195,False
2025-01-14,2025,1,OOS,21960.25,21973.0,22050.5,21856.0,194.5,120,80.625,consolidation,consolidation,low,neither,low,False,False,False,False,,True,True,1.595115681233933,False
2025-01-15,2025,2,OOS,21914.0,22204.5,22241.0,21889.5,351.5,120,87.5,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,0.6294452347083926,True
2025-01-16,2025,3,OOS,22424.25,22380.5,22424.5,22332.0,92.5,120,91.625,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,1.9648648648648648,False
2025-01-17,2025,4,OOS,22237.25,22443.0,22449.0,22218.75,230.25,120,93.5,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,0.8099891422366993,True
2025-01-20,2025,0,OOS,22538.25,22603.0,22605.25,22450.0,155.25,120,103.125,consolidation,expansion↑,,,,False,False,True,False,holiday,False,False,,
2025-01-21,2025,1,OOS,22586.75,22627.5,22641.5,22555.5,86.0,120,106.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.238372093023256,False
2025-01-22,2025,2,OOS,22798.0,22839.75,22846.25,22792.0,54.25,120,90.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.2442396313364057,False
2025-01-23,2025,3,OOS,22809.0,22814.0,22831.5,22784.5,47.0,120,87.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.24468085106383,False
2025-01-24,2025,4,OOS,22919.75,22922.25,22955.75,22908.0,47.75,120,87.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.261780104712042,False
2025-01-27,2025,0,OOS,21916.25,22071.5,22086.75,21906.0,180.75,120,87.5,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.7123098201936375,False
2025-01-28,2025,1,OOS,22252.25,22211.5,22270.0,22169.75,100.25,120,90.625,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,3.2144638403990027,False
2025-01-29,2025,2,OOS,22593.5,22510.25,22595.5,22472.25,123.25,120,90.625,expansion↓,consolidation,low,low,low,False,True,False,False,,False,True,1.2251521298174441,False
2025-01-30,2025,3,OOS,22551.25,22578.25,22580.5,22486.25,94.25,120,96.375,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,3.493368700265252,False
2025-01-31,2025,4,OOS,22720.0,22703.75,22725.0,22667.75,57.25,120,97.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.510917030567686,False
2025-02-03,2025,0,OOS,22133.5,22113.5,22159.5,22067.5,92.0,120,97.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.926630434782609,False
2025-02-04,2025,1,OOS,22316.75,22334.75,22410.5,22311.0,99.5,120,97.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.9020100502512562,False
2025-02-05,2025,2,OOS,22407.75,22442.75,22465.75,22383.0,82.75,120,99.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.6374622356495467,False
2025-02-06,2025,3,OOS,22636.75,22682.25,22689.0,22617.75,71.25,120,96.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.550877192982456,False
2025-02-07,2025,4,OOS,22782.25,22790.25,22842.0,22702.25,139.75,120,96.875,consolidation,consolidation,high,high,high,False,True,False,False,,False,True,2.584973166368515,False
2025-02-10,2025,0,OOS,22654.0,22690.0,22697.5,22634.0,63.5,120,96.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.3622047244094486,False
2025-02-11,2025,1,OOS,22674.75,22589.5,22682.0,22588.25,93.75,120,93.375,expansion↓,consolidation,high,high,high,False,False,False,False,,True,True,1.8213333333333332,False
2025-02-12,2025,2,OOS,22702.75,22469.25,22762.0,22426.25,335.75,120,93.125,expansion↓,expansion↓,neither,neither,neither,False,True,False,False,,False,True,0.7393894266567387,True
2025-02-13,2025,3,OOS,22737.0,22788.25,22812.75,22699.25,113.5,120,93.125,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,1.9647577092511013,False
2025-02-14,2025,4,OOS,22970.25,23014.75,23027.25,22968.25,59.0,120,94.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.3855932203389831,False
2025-02-17,2025,0,OOS,23153.75,23166.75,23170.75,23153.5,17.25,120,92.875,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2025-02-18,2025,1,OOS,23189.75,23222.0,23223.25,23179.25,44.0,120,89.0,compression,compression,low,low,low,False,False,False,False,,True,True,3.25,False
2025-02-19,2025,2,OOS,23124.5,23116.25,23167.75,23091.5,76.25,120,87.375,consolidation,compression,low,low,low,False,False,False,False,,True,True,1.6459016393442623,False
2025-02-20,2025,3,OOS,23103.5,23113.25,23124.75,23085.5,39.25,120,87.375,compression,consolidation,high,high,high,False,False,False,False,,True,True,6.993630573248407,False
2025-02-21,2025,4,OOS,23076.0,23137.0,23157.5,23068.75,88.75,120,87.375,expansion↑,compression,low,low,low,False,False,False,False,,True,True,2.952112676056338,False
2025-02-24,2025,0,OOS,22682.75,22710.0,22712.5,22651.5,61.0,120,90.375,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,5.991803278688525,False
2025-02-25,2025,1,OOS,22275.75,22312.0,22363.75,22274.75,89.0,120,85.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.617977528089888,False
2025-02-26,2025,2,OOS,22198.5,22182.0,22244.5,22166.5,78.0,120,85.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.823717948717949,False
2025-02-27,2025,3,OOS,22248.0,22230.0,22298.5,22180.75,117.75,120,80.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.116772823779193,False
2025-02-28,2025,4,OOS,21570.5,21515.75,21576.75,21473.5,103.25,120,80.375,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,3.0750605326876514,False
2025-03-03,2025,0,OOS,21950.5,21979.0,22013.0,21943.25,69.75,120,85.75,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,5.17562724014337,False
2025-03-04,2025,1,OOS,21390.0,21240.75,21391.5,21174.0,217.5,120,80.375,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.6310344827586207,False
2025-03-05,2025,2,OOS,21402.0,21330.25,21439.5,21315.0,124.5,120,80.375,expansion↓,expansion↓,low,low,low,False,False,False,False,,True,True,2.2650602409638556,False
2025-03-06,2025,3,OOS,21337.5,21244.0,21341.75,21211.0,130.75,120,83.375,expansion↓,expansion↓,low,low,low,False,False,False,False,,True,True,2.179732313575526,False
2025-03-07,2025,4,OOS,21088.25,20985.75,21185.75,20973.5,212.25,120,88.875,consolidation,expansion↓,low,low,low,False,True,False,False,,False,True,2.2449941107184923,False
2025-03-10,2025,0,OOS,20879.5,20819.75,20932.5,20773.0,159.5,120,88.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.404388714733542,False
2025-03-11,2025,1,OOS,20445.25,20369.0,20497.0,20351.25,145.75,120,91.375,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,2.3979416809605487,False
2025-03-12,2025,2,OOS,20457.25,20634.0,20700.75,20455.0,245.75,120,96.125,expansion↑,expansion↓,low,neither,low,False,True,False,False,,False,True,1.5564598168870805,False
2025-03-13,2025,3,OOS,20488.25,20458.0,20512.0,20389.0,123.0,120,96.125,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,2.4430894308943087,False
2025-03-14,2025,4,OOS,20367.0,20406.0,20445.5,20336.0,109.5,120,96.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.4315068493150687,False
2025-03-17,2025,0,OOS,20603.5,20662.25,20696.25,20575.75,120.5,120,106.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.8609958506224067,False
2025-03-18,2025,1,OOS,20690.0,20619.75,20706.25,20609.5,96.75,120,113.625,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.0671834625322996,False
2025-03-19,2025,2,OOS,20464.75,20464.5,20498.25,20451.0,47.25,120,113.625,compression,consolidation,high,high,high,False,True,False,False,,False,True,4.894179894179894,False
2025-03-20,2025,3,OOS,20525.25,20541.0,20570.5,20503.0,67.5,120,113.625,consolidation,compression,low,low,low,False,False,False,False,,True,True,5.17037037037037,False
2025-03-21,2025,4,OOS,20510.5,20392.5,20538.5,20378.75,159.75,120,113.625,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.2801251956181534,False
2025-03-24,2025,0,OOS,20924.75,20978.0,20984.75,20918.75,66.0,120,119.125,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,2.1363636363636362,False
2025-03-25,2025,1,OOS,21080.75,21112.75,21156.0,21072.5,83.5,120,119.125,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.598802395209581,False
2025-03-26,2025,2,OOS,21180.75,21186.0,21201.5,21158.5,43.0,120,119.125,compression,consolidation,low,low,low,False,False,False,False,,True,True,7.093023255813954,False
2025-03-27,2025,3,OOS,20789.5,20776.75,20813.75,20739.5,74.25,120,119.125,consolidation,compression,low,low,low,False,False,False,False,,True,True,3.531986531986532,False
2025-03-28,2025,4,OOS,20658.0,20579.25,20666.75,20571.75,95.0,120,115.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.205263157894737,False
2025-03-31,2025,0,OOS,19924.25,19926.5,19937.25,19827.0,110.25,120,115.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.6031746031746033,False
2025-04-01,2025,1,OOS,20111.0,20102.0,20116.25,20019.75,96.5,120,115.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.5725388601036268,False
2025-04-02,2025,2,OOS,20175.75,20094.0,20191.5,20051.75,139.75,120,109.875,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,2.8443649373881934,False
2025-04-03,2025,3,OOS,19698.5,19578.75,19769.75,19558.75,211.0,120,109.875,expansion↓,expansion↓,high,high,high,False,False,False,False,,True,True,1.6789099526066351,False
2025-04-04,2025,4,OOS,18774.0,18895.25,18948.5,18529.25,419.25,120,109.875,consolidation,expansion↓,high,high,high,False,True,False,False,,False,True,1.413834227787716,False
2025-04-07,2025,0,OOS,17824.25,17891.5,17940.75,17669.25,271.5,120,109.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,6.21731123388582,False
2025-04-08,2025,1,OOS,18494.25,18698.0,18770.75,18468.5,302.25,120,109.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.339123242349049,False
2025-04-09,2025,2,OOS,18046.0,17856.25,18055.75,17576.0,479.75,120,109.875,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,0.8405419489317353,True
2025-04-10,2025,3,OOS,19596.5,19514.25,19695.5,19441.75,253.75,120,109.875,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,2.4226600985221673,False
2025-04-11,2025,4,OOS,19332.25,19196.25,19380.75,19171.0,209.75,120,109.875,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.800953516090584,False
2025-04-14,2025,0,OOS,19803.5,19896.25,19905.0,19771.5,133.5,120,115.375,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,3.3801498127340825,False
2025-04-15,2025,1,OOS,19680.5,19644.0,19702.75,19544.25,158.5,120,121.875,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,1.389589905362776,False
2025-04-16,2025,2,OOS,19397.5,19349.5,19432.5,19338.5,94.0,120,136.625,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.401595744680851,False
2025-04-17,2025,3,OOS,19219.25,19238.5,19332.75,19165.25,167.5,120,136.625,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.480597014925373,False
2025-04-21,2025,0,OOS,18896.25,18829.75,18922.25,18788.5,133.75,120,149.125,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.829906542056075,False
2025-04-22,2025,1,OOS,18799.25,18844.5,18846.0,18752.25,93.75,120,136.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.1573333333333333,False
2025-04-23,2025,2,OOS,19629.75,19674.0,19680.5,19566.25,114.25,120,136.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.2231947483588623,False
2025-04-24,2025,3,OOS,19534.25,19548.75,19574.25,19438.0,136.25,120,136.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.704587155963303,False
2025-04-25,2025,4,OOS,19943.25,19949.5,20030.5,19930.75,99.75,120,138.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.7243107769423558,False
2025-04-28,2025,0,OOS,20187.25,20253.0,20258.5,20174.75,83.75,120,138.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.716417910447761,False
2025-04-29,2025,1,OOS,20201.25,20157.25,20246.5,20155.25,91.25,120,138.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.317808219178082,False
2025-04-30,2025,2,OOS,20275.75,20000.75,20309.5,19966.0,343.5,120,138.0,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.022561863173217,False
2025-05-01,2025,3,OOS,20711.5,20664.25,20744.25,20658.0,86.25,120,149.125,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,3.081159420289855,False
2025-05-02,2025,4,OOS,20638.0,20796.25,20814.0,20610.0,204.0,120,147.375,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,0.9178921568627451,True
2025-05-05,2025,0,OOS,20717.5,20712.75,20728.25,20674.5,53.75,120,147.375,compression,expansion↑,high,high,high,False,False,False,False,,True,True,2.5813953488372094,False
2025-05-06,2025,1,OOS,20596.5,20551.25,20616.75,20511.5,105.25,120,135.0,consolidation,compression,low,low,low,False,False,False,False,,True,True,2.0285035629453683,False
2025-05-07,2025,2,OOS,20703.0,20639.0,20738.75,20616.5,122.25,120,133.625,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,1.556237218813906,False
2025-05-08,2025,3,OOS,20958.75,20884.5,20965.75,20843.0,122.75,120,127.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.74949083503055,False
2025-05-09,2025,4,OOS,20934.0,20944.25,20997.25,20848.5,148.75,120,122.5,consolidation,consolidation,low,neither,low,False,False,False,False,,True,True,1.4907563025210084,False
2025-05-12,2025,0,OOS,21677.0,21625.25,21700.0,21591.5,108.5,120,122.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.205069124423963,False
2025-05-13,2025,1,OOS,21610.0,21708.5,21774.25,21595.0,179.25,120,118.25,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,1.8521617852161785,False
2025-05-14,2025,2,OOS,22005.25,22040.25,22091.0,22001.25,89.75,120,118.25,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,1.4651810584958218,False
2025-05-15,2025,3,OOS,21958.25,21997.5,22038.5,21944.75,93.75,120,111.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.12,False
2025-05-16,2025,4,OOS,22167.75,22149.75,22209.5,22142.5,67.0,120,111.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.4365671641791047,False
2025-05-19,2025,0,OOS,21892.5,21917.0,21928.5,21869.5,59.0,120,106.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.783898305084746,False
2025-05-20,2025,1,OOS,22169.25,22142.75,22192.25,22127.0,65.25,120,102.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.475095785440613,False
2025-05-21,2025,2,OOS,22005.25,22021.75,22064.25,21992.5,71.75,120,102.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.6445993031358883,False
2025-05-22,2025,3,OOS,21893.75,21890.25,21952.0,21748.5,203.5,120,96.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.065110565110565,False
2025-05-23,2025,4,OOS,21882.25,21501.75,21891.75,21435.5,456.25,120,96.75,expansion↓,consolidation,neither,neither,neither,False,False,False,False,,True,True,0.40821917808219177,True
2025-05-26,2025,0,OOS,21971.5,21972.25,21997.5,21963.5,34.0,120,99.5,compression,expansion↓,,,,False,False,True,False,holiday,False,False,,
2025-05-27,2025,1,OOS,22014.5,21982.5,22019.0,21962.25,56.75,120,99.5,consolidation,compression,low,low,low,False,False,False,False,,True,True,3.7665198237885464,False
2025-05-28,2025,2,OOS,22223.0,22216.5,22246.0,22194.75,51.25,120,99.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.7609756097560973,False
2025-05-29,2025,3,OOS,22441.5,22349.75,22448.0,22329.0,119.0,120,91.75,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,2.9936974789915967,False
2025-05-30,2025,4,OOS,22085.5,22044.25,22129.5,21934.75,194.75,120,99.5,consolidation,expansion↓,neither,neither,neither,False,False,False,False,,True,True,0.8459563543003851,True
2025-06-02,2025,0,OOS,21956.0,21990.75,22003.0,21947.25,55.75,120,99.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.004484304932736,False
2025-06-03,2025,1,OOS,22194.0,22244.5,22252.0,22192.5,59.5,120,99.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.0,False
2025-06-04,2025,2,OOS,22457.0,22410.75,22475.5,22363.75,111.75,120,91.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.3624161073825503,False
2025-06-05,2025,3,OOS,22484.75,22527.75,22606.5,22421.0,185.5,120,91.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.3126684636118597,False
2025-06-06,2025,4,OOS,22366.5,22467.25,22494.0,22351.25,142.75,120,91.75,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,0.9352014010507881,True
2025-06-09,2025,0,OOS,22483.25,22505.5,22532.75,22482.5,50.25,120,91.75,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,2.7860696517412937,False
2025-06-10,2025,1,OOS,22542.5,22565.5,22576.5,22511.5,65.0,120,80.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.3153846153846156,False
2025-06-11,2025,2,OOS,22639.75,22736.25,22814.5,22590.5,224.0,120,69.375,consolidation,consolidation,neither,neither,neither,False,True,False,False,,False,True,0.671875,True
2025-06-12,2025,3,OOS,22513.0,22550.25,22556.5,22422.5,134.0,120,69.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.1847014925373134,False
2025-06-13,2025,4,OOS,22357.75,22364.75,22411.25,22351.0,60.25,120,69.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.7510373443983402,False
2025-06-16,2025,0,OOS,22495.0,22530.0,22556.75,22468.0,88.75,120,68.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.3661971830985915,False
2025-06-17,2025,1,OOS,22531.25,22546.25,22595.0,22523.75,71.25,120,80.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.5298245614035089,False
2025-06-18,2025,2,OOS,22453.75,22482.5,22524.5,22446.0,78.5,120,80.25,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,2.1847133757961785,False
2025-06-19,2025,3,OOS,22345.5,22258.0,22347.5,22236.5,111.0,120,83.625,expansion↓,consolidation,,,,False,False,True,False,holiday,False,False,,
2025-06-20,2025,4,OOS,22394.5,22527.25,22536.25,22389.75,146.5,120,83.625,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,2.419795221843003,False
2025-06-23,2025,0,OOS,22353.25,22377.25,22378.25,22269.0,109.25,120,83.625,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,2.3752860411899315,False
2025-06-24,2025,1,OOS,22778.5,22780.75,22808.25,22745.75,62.5,120,99.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.048,False
2025-06-25,2025,2,OOS,22939.25,23000.0,23001.5,22937.75,63.75,120,99.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.8705882352941177,False
2025-06-26,2025,3,OOS,23051.0,23045.75,23079.0,23014.0,65.0,120,99.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.1961538461538463,False
2025-06-27,2025,4,OOS,23230.25,23227.75,23282.0,23216.75,65.25,120,83.625,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.1494252873563218,False
2025-06-30,2025,0,OOS,23386.25,23357.75,23399.75,23347.75,52.0,120,74.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.5625,False
2025-07-01,2025,1,OOS,23326.75,23291.25,23342.5,23249.75,92.75,120,74.875,consolidation,consolidation,low,neither,low,False,False,False,False,,True,True,2.7358490566037736,False
2025-07-02,2025,2,OOS,23177.25,23101.25,23195.75,23076.0,119.75,120,83.625,expansion↓,consolidation,high,high,high,False,False,False,False,,True,True,1.6450939457202505,False
2025-07-03,2025,3,OOS,23348.0,23387.5,23430.5,23342.5,88.0,120,83.625,consolidation,expansion↓,high,high,high,False,True,False,True,,False,True,1.9573863636363635,False
2025-07-04,2025,4,OOS,23396.5,23412.25,23436.75,23392.5,44.25,120,83.25,consolidation,consolidation,,,,False,False,True,False,holiday,False,False,,
2025-07-07,2025,0,OOS,23456.25,23444.25,23495.75,23435.5,60.25,120,74.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.5767634854771784,False
2025-07-08,2025,1,OOS,23437.0,23431.5,23451.0,23408.75,42.25,120,74.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.42603550295858,False
2025-07-09,2025,2,OOS,23411.75,23429.25,23449.75,23411.5,38.25,120,74.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,5.026143790849673,False
2025-07-10,2025,3,OOS,23538.5,23543.75,23571.0,23529.0,42.0,120,68.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.494047619047619,False
2025-07-11,2025,4,OOS,23363.25,23402.25,23418.0,23362.25,55.75,120,65.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.6502242152466366,False
